id_aluno,data_matricula,data_cancelamento,plano,valor_mensalidade,unidade,modalidade_principal,idade,frequencia_semanal,usa_app,checkins_app_mes
321,2024-03-25,,Anual,-85.4,Centro,,43.0,4.4,True,20.0
20,2025-09-28,,Trimestral,109.9,Zona Leste,Yoga,999.0,5.16,True,14.0
685,13/05/2025,,Trimestral,109.9,Zona Oeste,Funcional,24.0,4.38,True,21.0
36,2025-02-25,2025-04-30,Mensal,123.4,Zona Oeste,Yoga,,2.34,False,0.0
903,2025-04-05,,Mensal,129.9,Zona Oeste,Spinning,35.0,2.87,True,6.0
828,2025-05-12,2025-08-23,Mensal,129.9,Zona Leste,Funcional,27.0,0.89,True,6.0
1386,2024-02-11,2024-08-08,Mensal,129.9,Zona Leste,Musculacao,22.0,2.33,True,9.0
408,2025-08-29,,Anual,89.9,Zona Leste,,28.0,2.03,False,0.0
921,2024-12-05,,Mensal,116.91,Zona Leste,Musculacao,28.0,4.08,True,16.0
538,2024-06-09,,mensal,129.9,Zona Leste,Musculacao,59.0,2.37,True,9.0
759,2024-08-29,,mensal ,123.4,Zona Leste,Funcional,31.0,1.82,False,0.0
1063,2025-07-03,,Mensal,129.9,Zona Oeste,Funcional,25.0,,True,9.0
246,2024-05-31,,Anual,89.9,Zona Oeste,Spinning,39.0,4.01,True,15.0
1128,2024-01-09,,TRIMESTRAL,109.9,Zona Leste,Musculacao,35.0,1.27,False,0.0
785,2025-08-05,,Anual,85.4,Zona Leste,Spinning,37.0,2.5,True,10.0
490,2025-07-22,2025-08-15,Trimestral,109.9,Zona Leste,Musculacao,44.0,1.12,True,3.0
155,2024-01-05,,Mensal,129.9,Centro,Musculacao,22.0,1.09,True,61.0
962,2024-11-28,2025-09-09,Mensal,129.9,Zona Oeste,Spinning,39.0,3.56,False,0.0
854,2024-11-25,,Anual,85.4,Zona Oeste,Musculacao,28.0,2.94,True,14.0
626,2025-11-16,,Mensal,129.9,Zona Leste,Yoga,38.0,3.86,True,15.0
686,2025-02-01,,Mensal,129.9,Zona Leste,Musculacao,36.0,3.44,True,8.0
570,11/11/2024,,Mensal,123.4,Zona Oeste,Musculacao,999.0,2.81,False,0.0
1468,2024-09-26,,Mensal,129.9,Zona Leste,Spinning,31.0,5.4,False,0.0
18,2025-01-01,, Mensal ,123.4,Centro,Funcional,19.0,3.08,True,8.0
128,2024-01-21,2024-02-08,Mensal,129.9,Zona Leste,Musculacao,45.0,1.87,False,0.0
422,2024-11-29,,Mensal,129.9, Zona Leste ,Musculacao,28.0,2.96,True,9.0
928,2024-01-30,2024-05-15,Anual,85.4,Zona Oeste,Musculacao,19.0,3.89,False,0.0
981,2024-12-07,2025-01-20,Anual,89.9,Zona Oeste,Yoga,17.0,,True,9.0
919,2025-03-15,,Mensal,123.4,Zona Leste,Musculacao,24.0,2.84,True,58.0
191,2025-02-16,,Anual,89.9,Centro,Musculacao,,1.72,False,0.0
1140,23/04/2024,2024-08-30,Trimestral,104.4,Zona Leste,Crossfit,30.0,3.35,False,
993,2025-04-10,,Trimestral,109.9,Zona Leste,Funcional,42.0,5.18,True,14.0
1323,06/08/2024,,Mensal,129.9,Zona Leste,Yoga,43.0,2.95,True,6.0
1289,2025-03-21,,Mensal,129.9,Centro,Funcional,38.0,2.08,True,4.0
607,2025-10-18,,Anual,85.4,Zona Oeste,Yoga,,4.3,False,0.0
181,2025-05-31,2025-11-15,Anual,89.9,Zona Oeste,Spinning,41.0,5.04,True,
302,2024-06-09,,Mensal,129.9,Zona Oeste,Funcional,27.0,2.92,True,12.0
497,2025-03-08,2025-05-22,Mensal,129.9, Zona Leste ,Crossfit,41.0,4.29,False,0.0
1330,2024-09-29,2025-02-18,mensal,129.9,Zona Oeste,Yoga,27.0,4.06,True,8.0
1294,2024-10-01,,Mensal,123.4,Centro,Funcional,36.0,4.61,False,0.0
1274,2025-11-15,,Trimestral,109.9,Zona Leste,Spinning,32.0,3.59,True,15.0
518,2024-03-13,,Trimestral,109.9,Zona Leste,,32.0,1.14,False,0.0
1070,2024-09-20,2025-01-21,Mensal,129.9,Centro,Yoga,35.0,2.3,True,11.0
477,2024-12-08,,Mensal,129.9,Zona Oeste,Funcional,32.0,3.59,True,68.0
158,2024-06-15,,Trimestral,104.4, Centro ,Yoga,46.0,5.36,False,0.0
1196,2025-04-22,,Mensal,123.4,Zona Leste,Musculacao,30.0,1.22,True,4.0
17,2025-01-21,,Trimestral,109.9,Zona Leste,Musculacao,45.0,3.06,True,11.0
1073,2025-04-11,,Mensal,129.9,Zona Oeste,Musculacao,29.0,2.97,False,0.0
1120,18/09/2025,,Anual,89.9,Centro,Musculacao,36.0,4.79,True,18.0
547,14/07/2025,2025-08-02,Mensal,123.4,Zona Leste,Funcional,32.0,3.42,True,11.0
659,2025-09-09,,Trimestral,104.4,Zona Leste,Funcional,47.0,4.18,False,
1263,23/07/2024,2024-12-03,Mensal,129.9,Zona Leste,Musculacao,23.0,0.73,False,
1020,2024-06-29,,Mensal,129.9,Zona Leste,Musculacao,31.0,5.83,True,15.0
1458,2025-05-19,,Mensal,123.4,Zona Leste,Spinning,34.0,3.58,True,15.0
960,2024-02-16,,Mensal,129.9,Zona Oeste,Musculacao,17.0,4.19,True,22.0
1451,2024-06-23,2024-12-09,Trimestral,109.9,Zona Leste,Spinning,24.0,2.23,False,0.0
284,2024-02-07,,Mensal,129.9,Zona Leste,Yoga,18.0,1.96,True,3.0
798,2024-02-17,,Mensal,129.9,Zona Leste,Crossfit,24.0,4.94,False,0.0
226,27/02/2025,,Anual,80.91, Zona Leste ,Funcional,,2.81,True,7.0
27,2024-07-31,,Mensal,129.9,Zona Leste,Musculacao,53.0,1.44,True,3.0
438,2024-12-10,,Mensal,129.9,Zona Oeste,,29.0,2.02,True,5.0
1201,2025-03-14,,Trimestral,109.9,Zona Oeste,Musculacao,999.0,4.39,False,0.0
230,2024-06-22,,Mensal,129.9,Zona Leste,Musculacao,38.0,2.75,True,6.0
38,2024-08-01,,Mensal,129.9, Zona Oeste ,Crossfit,43.0,4.68,True,
750,31/05/2024,,Anual,80.91,Zona Leste,Musculacao,34.0,5.08,True,24.0
1046,2024-01-17,,Mensal,129.9,Zona Leste,Spinning,40.0,6.74,True,26.0
470,2024-01-21,,Mensal,129.9,Zona Oeste,Funcional,24.0,3.46,True,14.0
1317,2025-01-22,,Trimestral,104.4,Zona Leste,Musculacao,48.0,2.84,False,0.0
1418,2024-06-02,2024-08-14,Mensal,129.9,Centro,Musculacao,30.0,3.81,True,10.0
688,2024-02-28,,Anual,89.9,Zona Oeste,,36.0,,True,5.0
1420,27/07/2025,,Anual,89.9,Zona Oeste,Spinning,33.0,7.0,True,23.0
640,24/06/2025,,anual,89.9, Centro ,Yoga,36.0,4.61,True,12.0
283,2024-05-09,,Mensal,129.9, Zona Leste ,Musculacao,37.0,5.1,False,0.0
1219,2025-07-14,2025-10-22,Trimestral,109.9,Zona Leste,Musculacao,48.0,3.16,True,12.0
1159,2024-12-19,,mensal,129.9,Zona Leste,Funcional,33.0,,True,9.0
1288,2025-05-17,2025-06-06,Mensal,129.9,Zona Oeste,Musculacao,50.0,1.67,False,0.0
1405,2025-09-23,,Mensal,129.9,Zona Leste,Spinning,27.0,2.83,True,12.0
801,03/04/2025,,Trimestral,109.9,Centro,Musculacao,28.0,3.09,True,
161,15/11/2024,,Mensal,123.4,Zona Leste,Funcional,23.0,3.04,True,13.0
957,2025-11-03,,Trimestral,109.9,Zona Oeste,Crossfit,24.0,2.92,True,7.0
1187,2025-11-24,,Mensal,129.9,Zona Leste,Funcional,24.0,3.54,True,21.0
822,2025-09-09,,Trimestral,109.9,Zona Leste,Spinning,29.0,5.31,True,17.0
1309,2024-08-01,,Mensal,129.9,Zona Leste,Funcional,23.0,4.54,True,16.0
878,2024-01-26,,Mensal,129.9,Zona Oeste,Musculacao,35.0,3.72,True,9.0
914,2024-12-02,,Anual,89.9,Zona Oeste,Crossfit,31.0,6.39,True,30.0
153,2025-10-31,,Mensal,116.91,Zona Leste,Yoga,40.0,,True,10.0
1415,14/08/2024,2025-02-15,Mensal,129.9,Zona Oeste,Spinning,19.0,1.52,False,0.0
510,07/03/2024,,Mensal,129.9,Zona Oeste,Musculacao,33.0,2.58,False,0.0
1136,2025-03-15,,Mensal,129.9,Zona Leste,Spinning,31.0,1.13,False,0.0
1251,2024-07-08,2024-10-02,Mensal,129.9,Zona Leste,Yoga,58.0,1.78,False,
1296,2025-08-17,,Mensal,129.9,Zona Oeste,Musculacao,25.0,4.37,True,15.0
104,2024-12-27,,Anual,85.4,Centro,Musculacao,34.0,2.12,True,2.0
587,2025-01-21,,Mensal,123.4,Zona Leste,Spinning,,2.4,True,11.0
1367,2024-04-30,, Mensal ,129.9,Zona Leste,Funcional,30.0,4.26,True,14.0
1144,2024-07-24,,Trimestral,109.9, Centro ,Yoga,21.0,3.17,True,11.0
54,2025-02-02,2025-08-07,Trimestral,109.9,Zona Leste,Crossfit,34.0,1.2,False,0.0
152,2024-11-17,,ANUAL,89.9,Zona Leste,Yoga,27.0,,False,0.0
404,2024-05-05,,Mensal,123.4,Zona Leste,Musculacao,29.0,4.92,True,13.0
1498,2025-05-20,,Trimestral,372.78,Zona Leste,Funcional,31.0,3.59,True,13.0
208,2025-04-21,,Trimestral,109.9,Zona Leste,Musculacao,30.0,3.06,False,0.0
1459,2025-11-21,,Anual,80.91,Zona Leste,Crossfit,46.0,3.29,True,13.0
1123,2025-05-27,,Anual,89.9,Zona Leste,Funcional,36.0,2.72,False,
1357,2024-05-12,,Mensal,129.9,Zona Oeste,Musculacao,37.0,4.34,True,9.0
9,2025-05-18,2025-10-10,MENSAL,129.9,Zona Leste,,46.0,3.8,True,12.0
1015,2024-07-03,,mensal ,369.78,Zona Leste,Musculacao,18.0,2.73,True,8.0
1385,05/03/2025,,Anual,89.9,Zona Oeste,Spinning,26.0,3.12,True,8.0
1061,2025-11-03,,Anual,89.9,Zona Oeste,Yoga,24.0,5.26,True,16.0
453,06/01/2025,,Trimestral,109.9, Zona Oeste ,Crossfit,37.0,6.41,True,27.0
254,2025-05-23,,MENSAL,129.9,Centro,Spinning,21.0,5.05,True,20.0
897,2024-04-24,,Mensal,129.9,Zona Leste,Funcional,20.0,2.41,False,0.0
1347,2025-01-15,,Mensal,439.42, Zona Leste ,Crossfit,21.0,3.56,False,0.0
881,03/06/2024,,Mensal,129.9,Centro,Musculacao,29.0,1.82,True,5.0
1455,02/04/2024,,Mensal,116.91,Zona Oeste,Musculacao,39.0,2.79,True,5.0
624,2024-04-18,,Mensal,129.9,Zona Leste,Crossfit,30.0,3.89,True,10.0
346,2025-03-22,,Trimestral,104.4,Zona Oeste,Funcional,24.0,3.79,False,0.0
1325,2024-03-26,2024-08-04,Mensal,123.4,Centro,Musculacao,44.0,2.39,False,0.0
263,2025-10-18,,Mensal,129.9,Zona Leste,Musculacao,44.0,1.66,True,6.0
151,2024-09-10,,Trimestral,109.9,Zona Leste,Spinning,26.0,5.28,True,17.0
473,2025-09-01,,Mensal,129.9,Zona Oeste,Spinning,18.0,3.44,True,7.0
641,2024-04-10,,trimestral,109.9, Centro ,Funcional,31.0,2.69,True,4.0
650,2024-07-05,,Mensal,-123.4, Zona Leste ,Crossfit,33.0,6.07,True,20.0
1478,2024-02-03,,Anual,89.9,Zona Oeste,Musculacao,48.0,4.72,True,17.0
551,2025-10-17,,Mensal,129.9, Centro ,Musculacao,46.0,3.54,True,
929,2024-06-07,,Trimestral,109.9,Zona Oeste,Musculacao,40.0,2.05,True,4.0
489,2024-03-20,,Trimestral,109.9,Centro,Spinning,31.0,5.13,True,22.0
1398,14/01/2025,,Anual,89.9,Zona Leste,Spinning,52.0,5.22,True,28.0
1172,2025-04-04,,Trimestral,109.9,Zona Leste,Musculacao,28.0,3.02,True,14.0
147,2024-04-09,,Mensal,116.91, Zona Leste ,Crossfit,44.0,5.64,True,21.0
403,02/08/2025,,Trimestral,109.9,Centro,Crossfit,29.0,2.51,True,8.0
955,2024-07-23,2024-10-05,Anual,89.9,Zona Oeste,,27.0,2.84,False,0.0
1447,2025-10-29,,anual,85.4,Zona Leste,Funcional,17.0,4.79,False,0.0
660,21/08/2025,2025-11-28,Mensal,129.9,Zona Leste,Crossfit,52.0,,True,9.0
464,2025-03-06,,Mensal,314.66,Zona Leste,Musculacao,22.0,4.43,True,16.0
187,2024-07-24,,Mensal,129.9,Zona Oeste,Funcional,18.0,,True,6.0
1148,2024-04-30,2024-08-08,Trimestral,109.9, Centro ,Yoga,44.0,1.6,False,0.0
1225,2024-11-09,,Mensal,123.4,Zona Leste,Musculacao,47.0,4.45,False,0.0
609,2024-03-01,,Trimestral,109.9,Zona Leste,Crossfit,36.0,3.36,False,0.0
144,10/10/2024,,Trimestral,109.9,Zona Leste,Spinning,32.0,7.0,True,25.0
752,10/10/2024,2025-04-22,Mensal,129.9,Zona Oeste,Funcional,20.0,1.77,False,0.0
982,2025-04-13,,Trimestral,104.4,Zona Leste,Musculacao,44.0,7.0,True,19.0
198,2025-11-17,,Anual,89.9,Centro,Musculacao,39.0,5.09,True,15.0
884,2024-08-08,,Mensal,129.9,Zona Leste,Musculacao,31.0,2.87,True,11.0
280,31/10/2024,,Anual,89.9,Zona Oeste,,40.0,3.42,True,
294,14/05/2025,2025-06-12,Mensal,129.9, Zona Oeste ,Crossfit,22.0,2.13,False,0.0
1406,2025-11-03,,Mensal,129.9,Zona Oeste,Yoga,32.0,1.78,True,
401,2025-06-12,,Mensal,129.9,Zona Oeste,Yoga,28.0,,True,20.0
123,24/08/2025,2025-09-29,Mensal,129.9,Centro,Funcional,19.0,4.19,True,13.0
1208,2024-12-01,2025-02-09,Mensal,129.9,Zona Leste,Musculacao,30.0,0.43,False,0.0
203,2025-02-05,,Mensal,129.9,Zona Leste,Yoga,20.0,5.69,True,15.0
836,2024-03-11,,Trimestral,109.9, Zona Oeste ,Musculacao,42.0,5.63,True,16.0
247,2024-02-25,,Trimestral,109.9,Zona Oeste,Musculacao,36.0,1.4,False,
1464,2024-03-09,,mensal,123.4, Zona Oeste ,Musculacao,,7.0,True,30.0
1450,2025-11-27,,Mensal,129.9,Centro,Musculacao,,0.99,True,4.0
1154,2024-07-26,2025-03-07,Mensal,129.9,Zona Oeste,Spinning,23.0,2.82,True,6.0
385,2024-02-25,2024-12-23,Mensal,116.91,Zona Leste,Crossfit,25.0,2.36,False,0.0
1361,2025-09-04,,Trimestral,104.4,Zona Leste,Crossfit,46.0,7.0,True,24.0
855,2024-06-21,,Mensal,123.4,Zona Leste,Spinning,32.0,2.86,True,15.0
220,2024-04-17,,Mensal,129.9,Centro,Musculacao,,1.92,False,0.0
642,2024-05-12,2024-07-02,Trimestral,104.4,Zona Leste,Musculacao,25.0,1.74,False,0.0
2,2024-01-03,,Mensal,123.4,Centro,Musculacao,24.0,6.49,True,17.0
113,2025-08-30,2025-11-22,Mensal,129.9,Zona Oeste,Crossfit,28.0,1.31,True,6.0
699,2024-11-06,,Trimestral,109.9,Zona Leste,Musculacao,45.0,2.86,False,0.0
1473,17/11/2025,,Mensal,123.4, Zona Leste ,Musculacao,46.0,1.79,False,0.0
952,2025-09-12,,Mensal,129.9,Zona Oeste,Funcional,24.0,1.32,False,0.0
1356,2024-12-07,,Mensal,129.9,Centro,Funcional,31.0,2.99,True,9.0
1292,2025-08-19,,Trimestral,109.9,Zona Leste,Funcional,24.0,4.09,True,8.0
1395,2024-08-30,2024-11-23,Anual,89.9,Centro,Musculacao,37.0,5.79,False,0.0
442,2025-07-14,,mensal ,123.4,Zona Oeste,Crossfit,32.0,3.61,True,16.0
1137,2024-04-11,2024-12-12,Mensal,129.9,Zona Oeste,Crossfit,,1.26,True,4.0
1257,2024-11-09,,Trimestral,109.9,Centro,Yoga,55.0,3.2,True,12.0
664,2024-07-21,,MENSAL,129.9,Zona Leste,Spinning,27.0,3.93,False,0.0
1469,25/09/2024,2024-10-21,Trimestral,104.4,Zona Oeste,Yoga,27.0,2.67,False,0.0
1258,2025-07-17,2025-09-16,Trimestral,-109.9,Zona Oeste,,43.0,1.81,False,0.0
1486,2024-08-22,,Mensal,123.4,Zona Leste,Funcional,36.0,2.31,True,3.0
318,2024-03-05,2024-04-13,Trimestral,109.9, Zona Oeste ,Musculacao,45.0,2.38,True,
649,2024-10-27,,Trimestral,317.04,Zona Oeste,Funcional,55.0,3.18,True,8.0
710,2024-02-09,,Mensal,129.9,Zona Leste,Funcional,31.0,1.11,False,0.0
1283,2024-06-01,2024-07-15, Mensal ,116.91,Zona Oeste,Musculacao,47.0,1.73,False,0.0
973,02/03/2024,,Mensal,129.9,Zona Oeste,Musculacao,59.0,3.33,True,13.0
628,2024-10-30,2025-10-04,Mensal,129.9,Zona Leste,Musculacao,40.0,2.58,False,
633,2024-09-06,2024-10-03,Mensal,123.4,Centro,Funcional,50.0,2.58,False,0.0
1307,2025-09-26,2025-11-07,Trimestral,109.9,Zona Leste,Musculacao,39.0,4.16,True,18.0
1249,2025-05-30,,Anual,85.4,Zona Oeste,Yoga,33.0,2.6,True,62.0
1302,2025-05-17,,Trimestral,109.9,Zona Oeste,Musculacao,46.0,3.79,True,13.0
1255,2025-07-02,,Mensal,129.9,Centro,Musculacao,28.0,5.16,False,
1372,2025-06-11,,Anual,89.9,Zona Oeste,Funcional,32.0,3.29,False,0.0
1355,2024-05-23,,Anual,85.4,Zona Oeste,Musculacao,25.0,1.19,False,0.0
1238,2024-07-20,,Mensal,129.9,Zona Oeste,Spinning,44.0,3.81,True,11.0
1425,2025-03-27,,Mensal,116.91,Zona Leste,Musculacao,28.0,2.44,False,0.0
796,2025-01-28,,Mensal,129.9,Zona Leste,Yoga,35.0,3.83,True,17.0
646,2025-03-11,,Anual,89.9,Centro,Crossfit,38.0,2.16,False,0.0
1013,26/04/2024,2024-06-22,Mensal,129.9, Zona Leste ,Funcional,31.0,2.72,False,0.0
557,2025-02-10,, Mensal ,129.9,Centro,,29.0,2.96,False,0.0
682,2025-02-21,,Mensal,129.9,Centro,Spinning,35.0,5.75,True,18.0
578,2025-11-06,,Trimestral,109.9,Zona Leste,Spinning,38.0,2.07,False,0.0
1110,2025-06-23,,Mensal,129.9,Zona Leste,Musculacao,32.0,6.89,True,25.0
1267,2025-06-03,,Mensal,129.9, Zona Leste ,Musculacao,36.0,7.0,True,
1184,08/05/2024,,mensal ,129.9,Zona Oeste,Funcional,44.0,3.02,True,8.0
525,2024-04-21,,Mensal,-129.9,Zona Oeste,Funcional,22.0,4.2,True,14.0
1060,2025-02-20,2025-08-14,Trimestral,109.9,Zona Leste,Crossfit,29.0,0.9,False,0.0
541,2025-03-25,,ANUAL,85.4,Zona Leste,Spinning,38.0,3.76,False,0.0
1195,2025-10-09,,Anual,89.9,Centro,Musculacao,29.0,3.67,True,
749,2024-01-31,,Trimestral,109.9,Zona Leste,Spinning,38.0,6.32,True,22.0
1428,2025-10-18,,Mensal,129.9,Zona Oeste,Yoga,36.0,4.85,True,
485,2024-06-19,,Mensal,129.9,Zona Oeste,Musculacao,42.0,2.67,False,0.0
96,2024-09-30,,Trimestral,109.9,Zona Oeste,Yoga,23.0,2.04,False,0.0
1021,2025-04-01,,Anual,89.9,Zona Leste,Crossfit,28.0,2.22,True,6.0
564,2025-04-11,,Trimestral,109.9,Zona Leste,Spinning,43.0,4.46,True,15.0
1265,2024-09-27,2025-09-30,Trimestral,104.4,Zona Leste,Musculacao,33.0,4.63,True,12.0
743,2024-10-02,,Anual,89.9,Zona Leste,Crossfit,54.0,4.39,True,17.0
864,27/08/2025,,Trimestral,109.9,Centro,Musculacao,51.0,3.27,True,13.0
892,2024-07-15,,Anual ,85.4,Zona Oeste,Musculacao,,2.9,True,
1039,2025-10-02,,Mensal,129.9,Zona Leste,Musculacao,34.0,3.5,True,11.0
207,2024-08-20,2024-10-04,Mensal,129.9,Zona Leste,Musculacao,54.0,3.69,False,0.0
393,2024-07-04,2024-10-21,Trimestral,104.4, Zona Oeste ,Yoga,35.0,2.53,True,12.0
795,2024-10-17,,Mensal,129.9, Zona Leste ,Yoga,39.0,3.95,True,12.0
871,2024-10-30,,TRIMESTRAL,109.9,Zona Oeste,Musculacao,35.0,,True,6.0
398,2025-01-16,,Mensal,-129.9,Zona Leste,,32.0,6.6,True,20.0
767,08/02/2025,2025-06-28,Mensal,123.4,Zona Oeste,Musculacao,19.0,1.11,False,0.0
1418,2024-06-02,2024-08-14,Mensal,129.9,Centro,Musculacao,30.0,3.81,True,10.0
1242,2025-11-16,,Mensal,129.9,Centro,Yoga,20.0,2.74,True,12.0
1029,2025-11-16,2025-12-29,Trimestral,109.9,Centro,,47.0,,False,
643,2025-02-26,,Mensal,123.4,Zona Oeste,Funcional,42.0,1.27,True,4.0
613,2025-10-24,,Anual,89.9,Zona Leste,Musculacao,25.0,2.67,False,0.0
961,2024-03-15,,Mensal,129.9,Centro,Funcional,20.0,6.59,True,30.0
726,2025-10-31,,Mensal,129.9,Zona Leste,Musculacao,22.0,2.17,True,62.0
684,2024-12-26,2025-02-17,Mensal,129.9,Zona Leste,Yoga,45.0,1.23,False,0.0
99,19/08/2025,,Mensal,129.9,Centro,Musculacao,38.0,,True,14.0
805,2025-02-01,2025-05-17,Mensal,116.91,Zona Leste,Funcional,49.0,,False,
407,2025-03-05,,Mensal,129.9, Zona Leste ,Musculacao,36.0,2.6,False,0.0
503,2025-01-02,,Anual,89.9,Centro,Musculacao,38.0,3.26,False,
1072,2025-07-14,,trimestral,109.9,Zona Oeste,Musculacao,48.0,6.17,True,15.0
1057,2025-03-22,,Anual,80.91,Zona Leste,Yoga,22.0,7.0,True,16.0
930,2024-03-30,,Trimestral,109.9,Zona Oeste,,19.0,3.34,True,12.0
780,20/08/2025,,Anual,89.9,Zona Oeste,Crossfit,30.0,2.86,False,0.0
201,2024-04-19,2024-05-10,Trimestral,104.4, Centro ,Funcional,25.0,1.56,True,3.0
135,2025-06-10,,Trimestral,109.9, Centro ,Crossfit,37.0,2.08,False,0.0
1052,2024-06-02,,Mensal,129.9,Zona Oeste,Crossfit,23.0,2.29,True,13.0
41,2024-04-05,,Mensal,129.9,Centro,Spinning,26.0,3.68,True,9.0
1018,2024-03-28,,Anual,80.91, Zona Leste ,Musculacao,24.0,4.89,True,12.0
231,2025-06-17,2025-08-10,Mensal,123.4,Centro,Funcional,39.0,,True,10.0
379,2024-01-02,2024-10-02,Mensal,116.91,Zona Oeste,Funcional,39.0,3.0,True,11.0
289,2024-10-02,,Mensal,129.9,Centro,Musculacao,33.0,4.51,True,12.0
419,2025-02-17,,Mensal,129.9,Zona Oeste,Spinning,,4.87,True,10.0
392,12/10/2025,,Mensal,129.9,Zona Oeste,Crossfit,42.0,0.97,False,0.0
593,2025-04-11,2025-08-28,Mensal,129.9,Zona Oeste,Funcional,49.0,1.26,False,0.0
1163,02/08/2025,,Trimestral,109.9,Zona Leste,Yoga,39.0,3.56,False,0.0
1087,2025-09-08,,Trimestral,109.9,Zona Leste,Crossfit,32.0,4.95,True,16.0
648,2025-04-17,,Mensal,129.9,Centro,Yoga,39.0,,True,20.0
1153,2024-02-17,,Mensal,129.9,Centro,Musculacao,32.0,4.5,True,45.0
1368,2024-04-10,2024-06-11,MENSAL,129.9,Zona Oeste,Musculacao,27.0,2.46,True,5.0
521,2024-10-22,,Anual,89.9,Zona Oeste,Funcional,40.0,7.0,True,29.0
65,2025-10-26,,Trimestral,104.4,Centro,Musculacao,58.0,5.84,True,23.0
15,2024-08-27,,Mensal,129.9,Centro,Crossfit,37.0,4.28,True,17.0
1181,2024-05-11,2024-08-17,Trimestral,109.9, Centro ,Musculacao,38.0,3.79,True,66.0
1065,22/09/2025,,Mensal,123.4,Zona Oeste,Funcional,29.0,3.58,True,9.0
493,2025-03-05,,Trimestral,109.9,Zona Leste,,36.0,3.35,True,11.0
380,2025-05-07,,Trimestral,109.9,Zona Oeste,Spinning,30.0,2.6,False,0.0
188,2025-09-09,,MENSAL,123.4,Zona Oeste,Musculacao,36.0,7.0,True,20.0
764,2024-06-17,2024-11-08,Mensal,123.4,Zona Leste,Musculacao,1.0,3.87,False,0.0
217,06/02/2024,2024-10-14,Mensal,129.9,Zona Leste,Yoga,35.0,2.22,False,0.0
792,2025-11-19,,Mensal,129.9,Zona Oeste,Crossfit,31.0,3.84,True,20.0
1077,2025-01-21,2025-05-02,Mensal,129.9,Zona Oeste,Crossfit,45.0,5.48,True,13.0
879,2025-04-18,,Trimestral,109.9,Zona Leste,Crossfit,29.0,5.4,True,16.0
338,2024-11-01,2024-12-23,Trimestral,98.91,Zona Leste,Musculacao,44.0,1.9,True,7.0
720,2025-02-18,,Anual,89.9,Zona Leste,Spinning,41.0,2.18,True,5.0
296,2024-05-19,,Anual,85.4,Zona Leste,Funcional,39.0,2.35,False,0.0
1017,2024-07-26,,Trimestral,104.4,Zona Leste,Musculacao,32.0,2.66,False,0.0
1276,2025-01-05,2025-02-20,Mensal,129.9,Zona Leste,Funcional,44.0,3.0,False,0.0
456,2024-01-26,2024-05-17,Mensal,129.9,Centro,Musculacao,34.0,1.42,False,0.0
941,2025-04-28,,Mensal,129.9,Centro,Musculacao,19.0,3.93,True,15.0
816,2024-08-24,2024-11-07,Anual,89.9,Zona Leste,Musculacao,24.0,3.1,False,0.0
270,2025-03-31,,Mensal,129.9,Centro,Funcional,29.0,1.77,True,8.0
996,2024-02-14,,Mensal,123.4,Zona Oeste,Yoga,16.0,1.22,False,0.0
202,2024-05-26,,Anual,89.9,Centro,Musculacao,26.0,3.74,False,0.0
162,27/04/2025,2025-07-15,Anual,89.9,Zona Oeste,Spinning,52.0,2.55,True,9.0
730,2025-11-21,,Mensal,129.9,Zona Oeste,Musculacao,27.0,3.13,True,15.0
402,30/07/2025,,Anual,85.4,Zona Leste,Musculacao,33.0,3.62,True,21.0
703,17/10/2025,2025-12-09, Mensal ,303.7,Centro,Musculacao,18.0,3.0,True,12.0
1130,2024-04-30,,Anual,89.9,Zona Leste,,25.0,3.7,True,11.0
566,2024-04-07,,Trimestral,109.9,Centro,Crossfit,29.0,4.29,True,14.0
1414,2024-06-17,,Anual,85.4,Zona Oeste,Funcional,22.0,2.47,False,0.0
1022,2025-08-02,,trimestral,109.9, Zona Oeste ,Funcional,32.0,1.5,False,0.0
1026,2025-11-04,,Mensal,382.64,Zona Leste,Musculacao,25.0,2.1,False,0.0
1412,2024-10-28,,Anual,85.4,Zona Leste,Yoga,,,True,71.0
1105,2024-02-07,,Mensal,129.9,Zona Leste,Musculacao,32.0,1.98,False,0.0
206,2025-03-15,2025-05-04,Mensal,123.4, Centro ,Yoga,38.0,1.11,True,51.0
35,2024-01-04,,Mensal,129.9,Zona Leste,Musculacao,25.0,2.5,True,
776,20/07/2024,,Anual,89.9,Zona Leste,Yoga,30.0,,True,15.0
509,2024-01-11,2024-04-30, Mensal ,129.9,Zona Leste,Musculacao,33.0,5.89,True,17.0
1452,2024-12-30,,Trimestral,109.9,Zona Oeste,Funcional,40.0,,False,0.0
1479,2025-03-29,,Mensal,129.9,Zona Oeste,Musculacao,31.0,2.62,True,17.0
588,2025-09-07,,Mensal,129.9,Zona Leste,Funcional,24.0,1.4,True,9.0
1391,2024-08-07,,Anual,85.4,Zona Leste,Musculacao,33.0,6.18,True,
92,2024-06-28,,trimestral,104.4,Zona Leste,Musculacao,30.0,6.81,True,23.0
1364,2025-03-29,,Mensal,129.9,Zona Leste,Yoga,29.0,1.32,False,0.0
898,20/12/2024,2025-08-21,Mensal,116.91,Zona Leste,Funcional,21.0,0.91,False,0.0
565,2025-01-18,,Trimestral,104.4,Zona Leste,,44.0,3.22,True,6.0
1370,16/01/2025,,Mensal,123.4,Zona Leste,Musculacao,24.0,5.93,True,25.0
