id_aluno,data_matricula,data_cancelamento,plano,valor_mensalidade,unidade,modalidade_principal,idade,frequencia_semanal,usa_app,checkins_app_mes,outlier_frequencia_semanal,outlier_valor_mensalidade,outlier_checkins_app_mes,outlier_origem,evadiu,status,dias_vinculo,meses_vinculo,evasao_precoce,receita_acumulada,coorte_mes,faixa_etaria,segmento_engajamento,outlier_receita_acumulada,outlier_dias_vinculo,outlier_derivada,outlier_qualquer
146,2025-01-14,,Mensal,123.4,Zona Oeste,Musculacao,18,1.56,True,10,False,False,False,False,False,Ativo,351,11.53,False,1422.8,2025-01,16-24,Medio-Digital,False,False,False,False
147,2024-04-09,,Mensal,116.91,Zona Leste,Crossfit,44,5.64,True,21,False,False,False,False,False,Ativo,631,20.73,False,2423.54,2024-04,35-44,Alto,False,False,False,False
148,2025-02-09,,Mensal,129.9,Centro,Musculacao,27,2.76,True,11,False,False,False,False,False,Ativo,325,10.68,False,1387.33,2025-02,25-34,Medio-Digital,False,False,False,False
149,2025-03-27,2025-06-12,Mensal,123.4,Centro,Musculacao,20,0.62,False,0,False,False,False,False,True,Cancelado,77,2.53,False,312.2,2025-03,16-24,Baixo,False,False,False,False
150,2024-11-16,2025-03-01,Mensal,123.4,Centro,Musculacao,35,2.04,False,0,False,False,False,False,True,Cancelado,105,3.45,False,425.73,2024-11,35-44,Baixo,False,False,False,False
151,2024-09-10,,Trimestral,109.9,Zona Leste,Spinning,26,5.28,True,17,False,False,False,False,False,Ativo,477,15.67,False,1722.13,2024-09,25-34,Alto,False,False,False,False
152,2024-11-17,,Anual,89.9,Zona Leste,Yoga,27,3.26,False,0,False,False,False,False,False,Ativo,409,13.44,False,1208.26,2024-11,25-34,Medio-Presencial,False,False,False,False
153,2025-10-31,,Mensal,116.91,Zona Leste,Yoga,40,3.26,True,10,False,False,False,False,False,Ativo,61,2.0,False,233.82,2025-10,35-44,Alto,False,False,False,False
154,2025-06-11,2025-08-05,Trimestral,109.9,Zona Leste,Spinning,19,5.86,True,30,False,False,False,False,True,Cancelado,55,1.81,True,198.92,2025-06,16-24,Alto,False,False,False,False
155,2024-01-05,,Mensal,129.9,Centro,Musculacao,22,1.09,True,61,False,False,True,True,False,Ativo,726,23.85,False,3098.12,2024-01,16-24,Medio-Digital,False,False,False,True
156,2024-07-21,,Trimestral,109.9,Zona Leste,Musculacao,34,2.31,True,38,False,False,False,False,False,Ativo,528,17.35,False,1906.77,2024-07,25-34,Medio-Digital,False,False,False,False
157,2024-01-18,2024-02-23,Mensal,129.9,Zona Leste,Spinning,43,3.26,False,0,False,False,False,False,True,Cancelado,36,1.18,True,153.28,2024-01,35-44,Medio-Presencial,False,False,False,False
158,2024-06-15,,Trimestral,104.4,Centro,Yoga,46,5.36,False,0,False,False,False,False,False,Ativo,564,18.53,False,1934.53,2024-06,45-54,Medio-Presencial,False,False,False,False
159,2025-06-28,,Trimestral,109.9,Zona Leste,Funcional,25,1.96,False,0,False,False,False,False,False,Ativo,186,6.11,False,671.49,2025-06,25-34,Baixo,False,False,False,False
160,2025-08-21,2025-12-30,Trimestral,109.9,Zona Leste,Spinning,42,2.82,False,0,False,False,False,False,True,Cancelado,131,4.3,False,472.57,2025-08,35-44,Baixo,False,False,False,False
161,2024-11-15,,Mensal,123.4,Zona Leste,Funcional,23,3.04,True,13,False,False,False,False,False,Ativo,411,13.5,False,1665.9,2024-11,16-24,Alto,False,False,False,False
162,2025-04-27,2025-07-15,Anual,89.9,Zona Oeste,Spinning,52,2.55,True,9,False,False,False,False,True,Cancelado,79,2.6,False,233.74,2025-04,45-54,Medio-Digital,False,False,False,False
163,2024-09-16,,Mensal,129.9,Centro,Funcional,20,3.02,True,53,False,False,True,True,False,Ativo,471,15.47,False,2009.55,2024-09,16-24,Alto,False,False,False,True
164,2024-11-29,2024-12-26,Mensal,129.9,Zona Leste,Spinning,47,2.81,False,0,False,False,False,False,True,Cancelado,27,0.89,True,115.61,2024-11,45-54,Baixo,False,False,False,False
165,2025-08-03,,Trimestral,104.4,Centro,Funcional,33,2.54,True,10,False,False,False,False,False,Ativo,150,4.93,False,514.69,2025-08,25-34,Medio-Digital,False,False,False,False
166,2024-07-11,2024-09-26,Mensal,116.91,Centro,Spinning,54,4.43,False,0,False,False,False,False,True,Cancelado,77,2.53,False,295.78,2024-07,45-54,Medio-Presencial,False,False,False,False
167,2024-08-10,,Trimestral,109.9,Centro,Crossfit,33,4.29,False,0,False,False,False,False,False,Ativo,508,16.69,False,1834.23,2024-08,25-34,Medio-Presencial,False,False,False,False
168,2024-04-05,,Trimestral,109.9,Zona Leste,Spinning,21,4.77,False,0,False,False,False,False,False,Ativo,635,20.86,False,2292.51,2024-04,16-24,Medio-Presencial,False,False,False,False
169,2024-06-01,,Mensal,129.9,Zona Leste,Musculacao,26,3.26,False,0,False,False,False,False,False,Ativo,578,18.99,False,2466.8,2024-06,25-34,Medio-Presencial,False,False,False,False
170,2024-01-27,,Anual,89.9,Centro,Musculacao,41,6.86,True,18,False,False,False,False,False,Ativo,704,23.13,False,2079.39,2024-01,35-44,Alto,False,False,False,False
171,2025-07-25,2025-10-31,Mensal,129.9,Zona Leste,Spinning,44,1.28,False,0,False,False,False,False,True,Cancelado,98,3.22,False,418.28,2025-07,35-44,Baixo,False,False,False,False
172,2025-08-19,2025-09-26,Mensal,129.9,Zona Oeste,Spinning,31,1.36,False,0,False,False,False,False,True,Cancelado,38,1.25,True,162.38,2025-08,25-34,Baixo,False,False,False,False
173,2024-10-22,2025-07-01,Mensal,129.9,Zona Oeste,Funcional,32,4.24,True,20,False,False,False,False,True,Cancelado,252,8.28,False,1075.57,2024-10,25-34,Alto,False,False,False,False
174,2025-02-19,2025-06-26,Anual,89.9,Zona Leste,Funcional,40,2.95,True,18,False,False,False,False,True,Cancelado,127,4.17,False,374.88,2025-02,35-44,Medio-Digital,False,False,False,False
175,2024-06-23,2024-09-17,Mensal,129.9,Centro,Musculacao,33,2.24,False,0,False,False,False,False,True,Cancelado,86,2.83,False,367.62,2024-06,25-34,Baixo,False,False,False,False
176,2024-02-02,,Mensal,123.4,Centro,Funcional,18,2.07,False,0,False,False,False,False,False,Ativo,698,22.93,False,2829.56,2024-02,16-24,Baixo,False,False,False,False
177,2024-12-26,,Mensal,129.9,Zona Oeste,Funcional,23,4.6,True,49,False,False,True,True,False,Ativo,370,12.16,False,1579.58,2024-12,16-24,Alto,False,False,False,True
178,2024-04-21,,Anual,89.9,Zona Leste,Spinning,35,7.0,True,28,False,False,False,False,False,Ativo,619,20.34,False,1828.57,2024-04,35-44,Alto,False,False,False,False
179,2025-08-16,,Anual,89.9,Centro,Spinning,45,5.26,True,14,False,False,False,False,False,Ativo,137,4.5,False,404.55,2025-08,45-54,Alto,False,False,False,False
180,2024-07-14,2024-08-28,Trimestral,104.4,Zona Oeste,Musculacao,50,2.59,False,0,False,False,False,False,True,Cancelado,45,1.48,True,154.51,2024-07,45-54,Baixo,False,False,False,False
181,2025-05-31,2025-11-15,Anual,89.9,Zona Oeste,Spinning,41,5.04,True,0,False,False,False,False,True,Cancelado,168,5.52,False,496.25,2025-05,35-44,Alto,False,False,False,False
182,2024-07-03,2025-02-16,Anual,89.9,Centro,Yoga,35,1.89,True,3,False,False,False,False,True,Cancelado,228,7.49,False,673.35,2024-07,35-44,Medio-Digital,False,False,False,False
183,2024-03-29,2024-05-14,Mensal,129.9,Zona Oeste,Crossfit,40,0.54,False,0,False,False,False,False,True,Cancelado,46,1.51,True,196.15,2024-03,35-44,Baixo,False,False,False,False
184,2025-01-18,2025-06-12,Mensal,129.9,Zona Leste,Funcional,25,2.71,False,0,False,False,False,False,True,Cancelado,145,4.76,False,618.32,2025-01,25-34,Baixo,False,False,False,False
185,2024-05-08,2025-02-16,Trimestral,98.91,Zona Leste,Musculacao,30,1.34,False,0,False,False,False,False,True,Cancelado,284,9.33,False,922.83,2024-05,25-34,Baixo,False,False,False,False
186,2024-10-06,2025-07-01,Trimestral,109.9,Zona Leste,Funcional,33,2.65,True,8,False,False,False,False,True,Cancelado,268,8.8,False,967.12,2024-10,25-34,Medio-Digital,False,False,False,False
187,2024-07-24,,Mensal,129.9,Zona Oeste,Funcional,18,3.26,True,6,False,False,False,False,False,Ativo,525,17.25,False,2240.78,2024-07,16-24,Alto,False,False,False,False
188,2025-09-09,,Mensal,123.4,Zona Oeste,Musculacao,36,7.0,True,20,False,False,False,False,False,Ativo,113,3.71,False,457.81,2025-09,35-44,Alto,False,False,False,False
189,2024-12-18,,Trimestral,109.9,Zona Oeste,Yoga,34,5.56,True,18,False,False,False,False,False,Ativo,378,12.42,False,1364.96,2024-12,25-34,Alto,False,False,False,False
190,2025-05-18,,Mensal,129.9,Zona Leste,Musculacao,40,1.11,True,2,False,False,False,False,False,Ativo,227,7.46,False,969.05,2025-05,35-44,Medio-Digital,False,False,False,False
191,2025-02-16,,Anual,89.9,Centro,Musculacao,33,1.72,False,0,False,False,False,False,False,Ativo,318,10.45,False,939.46,2025-02,25-34,Baixo,False,False,False,False
192,2025-09-29,2025-11-12,Mensal,129.9,Centro,Musculacao,35,2.01,False,0,False,False,False,False,True,Cancelado,44,1.45,True,188.36,2025-09,35-44,Baixo,False,False,False,False
193,2024-11-03,,Mensal,129.9,Zona Leste,Musculacao,38,6.88,True,23,False,False,False,False,False,Ativo,423,13.9,False,1805.61,2024-11,35-44,Alto,False,False,False,False
194,2025-08-26,,Anual,85.4,Zona Oeste,Crossfit,32,1.69,True,8,False,False,False,False,False,Ativo,127,4.17,False,356.12,2025-08,25-34,Medio-Digital,False,False,False,False
195,2025-09-20,,Mensal,123.4,Zona Oeste,Musculacao,37,3.26,True,11,False,False,False,False,False,Ativo,102,3.35,False,413.39,2025-09,35-44,Alto,False,False,False,False
197,2025-05-02,,Trimestral,109.9,Zona Leste,Spinning,36,3.96,True,10,False,False,False,False,False,Ativo,243,7.98,False,877.0,2025-05,35-44,Alto,False,False,False,False
198,2025-11-17,,Anual,89.9,Centro,Musculacao,39,5.09,True,15,False,False,False,False,False,Ativo,44,1.45,False,130.36,2025-11,35-44,Alto,False,False,False,False
199,2025-06-05,,Mensal,129.9,Centro,Musculacao,25,4.06,True,10,False,False,False,False,False,Ativo,209,6.87,False,892.41,2025-06,25-34,Alto,False,False,False,False
200,2024-08-06,,Mensal,116.91,Zona Oeste,Musculacao,33,3.45,False,0,False,False,False,False,False,Ativo,512,16.82,False,1966.43,2024-08,25-34,Medio-Presencial,False,False,False,False
201,2024-04-19,2024-05-10,Trimestral,104.4,Centro,Funcional,25,1.56,True,3,False,False,False,False,True,Cancelado,21,0.69,True,72.04,2024-04,25-34,Medio-Digital,False,False,False,False
202,2024-05-26,,Anual,89.9,Centro,Musculacao,26,3.74,False,0,False,False,False,False,False,Ativo,584,19.19,False,1725.18,2024-05,25-34,Medio-Presencial,False,False,False,False
203,2025-02-05,,Mensal,129.9,Zona Leste,Yoga,20,5.69,True,15,False,False,False,False,False,Ativo,329,10.81,False,1404.22,2025-02,16-24,Alto,False,False,False,False
204,2024-04-25,,Mensal,123.4,Zona Oeste,Musculacao,46,6.63,True,21,False,False,False,False,False,Ativo,615,20.2,False,2492.68,2024-04,45-54,Alto,False,False,False,False
205,2024-06-15,,Mensal,123.4,Zona Oeste,Funcional,44,3.26,True,13,False,False,False,False,False,Ativo,564,18.53,False,2286.6,2024-06,35-44,Alto,False,False,False,False
206,2025-03-15,2025-05-04,Mensal,123.4,Centro,Yoga,38,1.11,True,51,False,False,True,True,True,Cancelado,50,1.64,True,202.38,2025-03,35-44,Medio-Digital,False,False,False,True
207,2024-08-20,2024-10-04,Mensal,129.9,Zona Leste,Musculacao,54,3.69,False,0,False,False,False,False,True,Cancelado,45,1.48,True,192.25,2024-08,45-54,Medio-Presencial,False,False,False,False
208,2025-04-21,,Trimestral,109.9,Zona Leste,Musculacao,30,3.06,False,0,False,False,False,False,False,Ativo,254,8.34,False,916.57,2025-04,25-34,Medio-Presencial,False,False,False,False
209,2025-11-29,,Mensal,129.9,Centro,Crossfit,65,1.22,False,0,False,False,False,False,False,Ativo,32,1.05,False,136.4,2025-11,55+,Baixo,False,False,False,False
210,2024-03-02,,Mensal,129.9,Zona Leste,Musculacao,33,1.66,False,0,False,False,False,False,False,Ativo,669,21.98,False,2855.2,2024-03,25-34,Baixo,False,False,False,False
211,2025-03-24,2025-07-18,Trimestral,98.91,Centro,Funcional,35,2.08,False,0,False,False,False,False,True,Cancelado,116,3.81,False,376.85,2025-03,35-44,Baixo,False,False,False,False
212,2025-07-28,2025-11-25,Trimestral,306.61,Zona Leste,Musculacao,28,4.5,False,0,False,True,False,True,True,Cancelado,120,3.94,False,1208.04,2025-07,25-34,Medio-Presencial,False,False,False,True
213,2024-04-08,,Mensal,129.9,Centro,Musculacao,36,6.49,True,26,False,False,False,False,False,Ativo,632,20.76,False,2696.72,2024-04,35-44,Alto,False,False,False,False
214,2025-07-02,,Trimestral,109.9,Centro,Spinning,41,4.18,True,18,False,False,False,False,False,Ativo,182,5.98,False,657.2,2025-07,35-44,Alto,False,False,False,False
215,2024-12-21,,Trimestral,109.9,Zona Leste,Crossfit,31,4.57,False,0,False,False,False,False,False,Ativo,375,12.32,False,1353.97,2024-12,25-34,Medio-Presencial,False,False,False,False
216,2025-03-15,,Trimestral,109.9,Zona Oeste,Musculacao,52,3.16,False,0,False,False,False,False,False,Ativo,291,9.56,False,1050.64,2025-03,45-54,Medio-Presencial,False,False,False,False
217,2024-02-06,2024-10-14,Mensal,129.9,Zona Leste,Yoga,35,2.22,False,0,False,False,False,False,True,Cancelado,251,8.25,False,1071.68,2024-02,35-44,Baixo,False,False,False,False
218,2024-10-31,,Mensal,390.05,Zona Oeste,Funcional,35,3.98,True,16,False,True,False,True,False,Ativo,426,13.99,False,5456.8,2024-10,35-44,Alto,True,False,True,True
219,2024-09-13,,Anual,89.9,Zona Oeste,Musculacao,22,4.03,True,21,False,False,False,False,False,Ativo,474,15.57,False,1399.74,2024-09,16-24,Alto,False,False,False,False
220,2024-04-17,,Mensal,129.9,Centro,Musculacao,33,1.92,False,0,False,False,False,False,False,Ativo,623,20.47,False,2659.05,2024-04,25-34,Baixo,False,False,False,False
221,2025-06-17,,Mensal,129.9,Zona Leste,Musculacao,31,3.36,True,12,False,False,False,False,False,Ativo,197,6.47,False,840.45,2025-06,25-34,Alto,False,False,False,False
222,2024-12-19,,Mensal,129.9,Zona Leste,Spinning,25,3.01,False,0,False,False,False,False,False,Ativo,377,12.39,False,1609.46,2024-12,25-34,Medio-Presencial,False,False,False,False
223,2025-09-06,,Trimestral,109.9,Zona Oeste,Funcional,23,3.26,True,5,False,False,False,False,False,Ativo,116,3.81,False,418.72,2025-09,16-24,Alto,False,False,False,False
224,2024-04-21,,Anual,85.4,Zona Oeste,Spinning,61,2.73,False,0,False,False,False,False,False,Ativo,619,20.34,False,1737.04,2024-04,55+,Baixo,False,False,False,False
225,2025-05-26,2025-12-09,Mensal,129.9,Zona Oeste,Musculacao,29,3.66,True,17,False,False,False,False,True,Cancelado,197,6.47,False,840.45,2025-05,25-34,Alto,False,False,False,False
226,2025-02-27,,Anual,80.91,Zona Leste,Funcional,33,2.81,True,7,False,False,False,False,False,Ativo,307,10.09,False,816.38,2025-02,25-34,Medio-Digital,False,False,False,False
227,2025-03-31,,Mensal,129.9,Zona Leste,Funcional,24,7.0,False,0,False,False,False,False,False,Ativo,275,9.03,False,1173.0,2025-03,16-24,Medio-Presencial,False,False,False,False
228,2024-08-04,,Trimestral,109.9,Centro,Spinning,31,4.11,True,10,False,False,False,False,False,Ativo,514,16.89,False,1856.21,2024-08,25-34,Alto,False,False,False,False
229,2025-04-28,2025-06-28,Trimestral,109.9,Zona Leste,Funcional,38,3.94,True,13,False,False,False,False,True,Cancelado,61,2.0,False,219.8,2025-04,35-44,Alto,False,False,False,False
230,2024-06-22,,Mensal,129.9,Zona Leste,Musculacao,38,2.75,True,6,False,False,False,False,False,Ativo,557,18.3,False,2377.17,2024-06,35-44,Medio-Digital,False,False,False,False
231,2025-06-17,2025-08-10,Mensal,123.4,Centro,Funcional,39,3.26,True,10,False,False,False,False,True,Cancelado,54,1.77,True,218.42,2025-06,35-44,Alto,False,False,False,False
232,2024-11-04,2025-02-21,Mensal,129.9,Zona Leste,Musculacao,25,3.26,False,0,False,False,False,False,True,Cancelado,109,3.58,False,465.04,2024-11,25-34,Medio-Presencial,False,False,False,False
233,2024-12-01,,Anual,89.9,Zona Oeste,Musculacao,36,2.54,True,10,False,False,False,False,False,Ativo,395,12.98,False,1166.9,2024-12,35-44,Medio-Digital,False,False,False,False
234,2025-02-10,2025-05-05,Trimestral,109.9,Zona Leste,Musculacao,22,1.35,False,0,False,False,False,False,True,Cancelado,84,2.76,False,303.32,2025-02,16-24,Baixo,False,False,False,False
235,2024-02-28,2024-11-03,Anual,85.4,Centro,Funcional,33,1.64,False,0,False,False,False,False,True,Cancelado,249,8.18,False,698.57,2024-02,25-34,Baixo,False,False,False,False
236,2024-09-14,,Trimestral,109.9,Zona Oeste,Funcional,22,1.77,False,0,False,False,False,False,False,Ativo,473,15.54,False,1707.85,2024-09,16-24,Baixo,False,False,False,False
237,2024-05-22,,Mensal,123.4,Centro,Musculacao,19,5.4,True,16,False,False,False,False,False,Ativo,588,19.32,False,2384.09,2024-05,16-24,Alto,False,False,False,False
238,2025-11-05,,Trimestral,109.9,Zona Leste,Crossfit,44,3.26,True,19,False,False,False,False,False,Ativo,56,1.84,False,202.22,2025-11,35-44,Alto,False,False,False,False
239,2024-10-22,,Mensal,123.4,Zona Oeste,Yoga,40,2.02,True,11,False,False,False,False,False,Ativo,435,14.29,False,1763.39,2024-10,35-44,Medio-Digital,False,False,False,False
240,2024-01-05,2024-07-10,Mensal,129.9,Zona Oeste,Musculacao,43,3.26,False,0,False,False,False,False,True,Cancelado,187,6.14,False,797.59,2024-01,35-44,Medio-Presencial,False,False,False,False
241,2024-01-19,,Trimestral,109.9,Zona Leste,Funcional,32,2.63,True,9,False,False,False,False,False,Ativo,712,23.39,False,2570.56,2024-01,25-34,Medio-Digital,False,False,False,False
242,2025-10-01,2025-11-07,Trimestral,98.91,Zona Leste,Musculacao,41,4.48,False,0,False,False,False,False,True,Cancelado,37,1.22,True,120.67,2025-10,35-44,Medio-Presencial,False,False,False,False
243,2024-04-19,,Mensal,129.9,Zona Leste,Crossfit,33,4.86,True,16,False,False,False,False,False,Ativo,621,20.4,False,2649.96,2024-04,25-34,Alto,False,False,False,False
244,2024-01-01,,Mensal,129.9,Centro,Musculacao,41,3.34,True,9,False,False,False,False,False,Ativo,730,23.98,False,3115.0,2024-01,35-44,Alto,False,False,False,False
245,2024-05-28,2024-10-21,Trimestral,109.9,Zona Oeste,Musculacao,34,3.89,False,0,False,False,False,False,True,Cancelado,146,4.8,False,527.52,2024-05,25-34,Medio-Presencial,False,False,False,False
246,2024-05-31,,Anual,89.9,Zona Oeste,Spinning,39,4.01,True,15,False,False,False,False,False,Ativo,579,19.02,False,1709.9,2024-05,35-44,Alto,False,False,False,False
247,2024-02-25,,Trimestral,109.9,Zona Oeste,Musculacao,36,1.4,False,0,False,False,False,False,False,Ativo,675,22.17,False,2436.48,2024-02,35-44,Baixo,False,False,False,False
248,2025-11-28,,Mensal,129.9,Zona Oeste,Funcional,21,1.36,False,0,False,False,False,False,False,Ativo,33,1.08,False,140.29,2025-11,16-24,Baixo,False,False,False,False
249,2024-02-11,,Mensal,367.3,Zona Oeste,Spinning,20,6.63,True,17,False,True,False,True,False,Ativo,689,22.63,False,8312.0,2024-02,16-24,Alto,True,False,True,True
250,2025-05-24,,Mensal,123.4,Zona Leste,Musculacao,24,3.33,True,13,False,False,False,False,False,Ativo,221,7.26,False,895.88,2025-05,16-24,Alto,False,False,False,False
251,2025-08-08,,Trimestral,109.9,Zona Oeste,Spinning,38,1.07,False,0,False,False,False,False,False,Ativo,145,4.76,False,523.12,2025-08,35-44,Baixo,False,False,False,False
252,2025-03-27,,Anual,386.8,Zona Leste,Crossfit,33,3.26,False,0,False,True,False,True,False,Ativo,279,9.17,False,3546.96,2025-03,25-34,Medio-Presencial,False,False,False,True
253,2024-04-02,2024-07-30,Mensal,123.4,Centro,Yoga,17,1.78,False,0,False,False,False,False,True,Cancelado,119,3.91,False,482.49,2024-04,16-24,Baixo,False,False,False,False
254,2025-05-23,,Mensal,129.9,Centro,Spinning,21,5.05,True,20,False,False,False,False,False,Ativo,222,7.29,False,946.97,2025-05,16-24,Alto,False,False,False,False
255,2024-08-18,,Mensal,129.9,Zona Leste,Musculacao,24,4.78,True,14,False,False,False,False,False,Ativo,500,16.43,False,2134.26,2024-08,16-24,Alto,False,False,False,False
256,2024-10-12,,Trimestral,109.9,Zona Oeste,Musculacao,28,4.36,True,20,False,False,False,False,False,Ativo,445,14.62,False,1606.74,2024-10,25-34,Alto,False,False,False,False
257,2024-06-24,2024-10-31,Trimestral,109.9,Zona Leste,Crossfit,17,3.56,True,13,False,False,False,False,True,Cancelado,129,4.24,False,465.98,2024-06,16-24,Alto,False,False,False,False
258,2025-07-02,,Mensal,129.9,Centro,Funcional,16,5.66,True,14,False,False,False,False,False,Ativo,182,5.98,False,776.8,2025-07,16-24,Alto,False,False,False,False
